frame,idx,name,posX,posY,posZ,velX,velY,velZ,speed,omegaX,omegaY,omegaZ,omegaMag,grounded
156,16,,619.2867,106.1583,646.2593,-8.1852,-57.6019,-12.7963,59.5712,3.8799,3.1478,-0.1945,5.0000,0
156,17,,512.4949,234.0095,471.1197,11.8442,-63.0661,-10.6104,65.0400,-1.7656,-4.2069,-2.0457,5.0000,0
156,18,,790.1185,67.9293,523.0328,10.0282,-76.1209,-13.7324,77.9970,0.5993,-4.1216,2.7664,5.0000,0
156,19,,568.3867,89.0849,612.5023,-11.1698,-74.4733,-13.3774,76.4852,-0.5880,-3.6549,3.3610,5.0000,0
157,0,,552.6366,188.2812,653.8307,-16.9821,-79.5833,-11.5179,82.1861,-3.1459,0.6803,3.8263,5.0000,0
157,1,,786.4088,269.0958,761.5308,-1.2105,-65.2939,8.0000,65.7933,3.3946,3.6614,0.2668,5.0000,0
157,2,,493.0098,238.8430,698.4491,3.8041,-75.3591,-5.7320,75.6725,-1.1276,-2.8342,3.9618,5.0000,0
157,3,,739.8700,281.0044,519.3187,3.6986,-74.4772,-9.6301,75.1882,-3.9464,-2.8784,1.0680,5.0000,0
157,4,,681.7485,174.0000,463.1581,-15.3818,-79.7970,-1.4000,81.2780,-2.1366,1.9444,4.0810,5.0000,0
157,5,,565.6880,296.5434,665.9027,8.8750,-52.8021,2.2031,53.5881,2.0179,-2.0645,4.0824,5.0000,0
157,6,,791.2931,214.1495,487.8295,-1.2959,-72.0885,4.4286,72.2360,-4.0790,2.1856,1.8934,5.0000,0
157,7,,416.9919,126.0224,704.8280,12.9062,-61.5522,12.7812,64.1763,-3.5226,0.0258,3.5484,5.0000,0
157,8,,731.4603,155.8068,591.2290,7.1882,-54.8804,-10.4588,56.3287,-0.0976,3.4857,3.5833,5.0000,0
157,9,,639.8541,73.2211,662.0549,-5.4302,-68.9962,-0.7209,69.2133,-2.5484,4.0363,1.4879,5.0000,0
157,10,,535.5686,229.6792,600.4541,-7.1667,-53.4584,-1.9306,53.9712,-4.0825,-2.0467,2.0358,5.0000,0
157,11,,801.9358,147.9542,574.0071,8.3043,-66.9203,6.8406,67.7797,-2.1362,-4.0810,1.9448,5.0000,0
157,12,,633.2872,163.1511,679.7103,-2.8182,-69.0493,-7.8182,69.5476,3.3804,-3.6725,0.2921,5.0000,0
157,13,,780.0583,271.1945,473.8040,-9.8293,-55.3456,-4.7073,56.4084,-2.9354,-0.9895,3.9248,5.0000,0
157,14,,722.4441,69.4460,748.8020,-9.5385,-78.6987,13.5192,80.4191,0.1017,3.5853,3.4836,5.0000,0
157,15,,582.2743,209.5563,418.7166,-11.1860,-73.2985,1.3023,74.1585,2.5831,-3.9590,1.6292,5.0000,0
157,16,,619.2185,105.6748,646.1527,-8.1852,-58.0186,-12.7963,59.9741,3.8799,3.1478,-0.1945,5.0000,0
157,17,,512.5936,233.4805,471.0313,11.8442,-63.4828,-10.6104,65.4441,-1.7656,-4.2069,-2.0457,5.0000,0
157,18,,790.2020,67.2915,522.9183,10.0282,-76.5376,-13.7324,78.4037,0.5993,-4.1216,2.7664,5.0000,0
157,19,,568.2936,88.4609,612.3909,-11.1698,-74.8899,-13.3774,76.8910,-0.5880,-3.6549,3.3610,5.0000,0
158,0,,552.4951,187.6146,653.7347,-16.9821,-80.0000,-11.5179,82.5897,-3.1459,0.6803,3.8263,5.0000,0
158,1,,786.3987,268.5482,761.5974,-1.2105,-65.7106,8.0000,66.2069,3.3946,3.6614,0.2668,5.0000,0
158,2,,493.0415,238.2115,698.4013,3.8041,-75.7758,-5.7320,76.0874,-1.1276,-2.8342,3.9618,5.0000,0
158,3,,739.9008,280.3803,519.2385,3.6986,-74.8938,-9.6301,75.6010,-3.9464,-2.8784,1.0680,5.0000,0
158,4,,681.6204,173.3315,463.1464,-15.3818,-80.2136,-1.4000,81.6871,-2.1366,1.9444,4.0810,5.0000,0
158,5,,565.7620,296.0999,665.9211,8.8750,-53.2188,2.2031,53.9987,2.0179,-2.0645,4.0824,5.0000,0
158,6,,791.2823,213.5453,487.8664,-1.2959,-72.5051,4.4286,72.6518,-4.0790,2.1856,1.8934,5.0000,0
158,7,,417.0995,125.5060,704.9345,12.9062,-61.9688,12.7812,64.5760,-3.5226,0.0258,3.5484,5.0000,0
158,8,,731.5202,155.3460,591.1418,7.1882,-55.2971,-10.4588,56.7347,-0.0976,3.4857,3.5833,5.0000,0
158,9,,639.8089,72.6426,662.0490,-5.4302,-69.4128,-0.7209,69.6286,-2.5484,4.0363,1.4879,5.0000,0
158,10,,535.5089,229.2303,600.4380,-7.1667,-53.8750,-1.9306,54.3839,-4.0825,-2.0467,2.0358,5.0000,0
158,11,,802.0050,147.3930,574.0641,8.3043,-67.3370,6.8406,68.1911,-2.1362,-4.0810,1.9448,5.0000,0
158,12,,633.2637,162.5722,679.6452,-2.8182,-69.4660,-7.8182,69.9613,3.3804,-3.6725,0.2921,5.0000,0
158,13,,779.9764,270.7298,473.7648,-9.8293,-55.7622,-4.7073,56.8173,-2.9354,-0.9895,3.9248,5.0000,0
158,14,,722.3646,68.7867,748.9147,-9.5385,-79.1154,13.5192,80.8269,0.1017,3.5853,3.4836,5.0000,0
158,15,,582.1811,208.9420,418.7274,-11.1860,-73.7151,1.3023,74.5704,2.5831,-3.9590,1.6292,5.0000,0
158,16,,619.1503,105.1879,646.0461,-8.1852,-58.4352,-12.7963,60.3773,3.8799,3.1478,-0.1945,5.0000,0
158,17,,512.6923,232.9480,470.9429,11.8442,-63.8994,-10.6104,65.8483,-1.7656,-4.2069,-2.0457,5.0000,0
158,18,,790.2856,66.6502,522.8039,10.0282,-76.9542,-13.7324,78.8105,0.5993,-4.1216,2.7664,5.0000,0
158,19,,568.2005,87.8333,612.2794,-11.1698,-75.3066,-13.3774,77.2969,-0.5880,-3.6549,3.3610,5.0000,0
159,0,,552.3535,186.9444,653.6387,-16.9821,-80.4166,-11.5179,82.9933,-3.1459,0.6803,3.8263,5.0000,0
159,1,,786.3887,267.9972,761.6641,-1.2105,-66.1273,8.0000,66.6204,3.3946,3.6614,0.2668,5.0000,0
159,2,,493.0732,237.5766,698.3535,3.8041,-76.1924,-5.7320,76.5024,-1.1276,-2.8342,3.9618,5.0000,0
159,3,,739.9316,279.7527,519.1582,3.6986,-75.3105,-9.6301,76.0138,-3.9464,-2.8784,1.0680,5.0000,0
159,4,,681.4922,172.6596,463.1348,-15.3818,-80.6303,-1.4000,82.0963,-2.1366,1.9444,4.0810,5.0000,0
159,5,,565.8359,295.6530,665.9395,8.8750,-53.6355,2.2031,54.4094,2.0179,-2.0645,4.0824,5.0000,0
159,6,,791.2715,212.9376,487.9033,-1.2959,-72.9218,4.4286,73.0676,-4.0790,2.1856,1.8934,5.0000,0
159,7,,417.2070,124.9861,705.0410,12.9062,-62.3855,12.7812,64.9760,-3.5226,0.0258,3.5484,5.0000,0
159,8,,731.5801,154.8817,591.0547,7.1882,-55.7138,-10.4588,57.1409,-0.0976,3.4857,3.5833,5.0000,0
159,9,,639.7637,72.0607,662.0430,-5.4302,-69.8295,-0.7209,70.0440,-2.5484,4.0363,1.4879,5.0000,0
159,10,,535.4492,228.7778,600.4219,-7.1667,-54.2917,-1.9306,54.7967,-4.0825,-2.0467,2.0358,5.0000,0
159,11,,802.0742,146.8284,574.1211,8.3043,-67.7537,6.8406,68.6026,-2.1362,-4.0810,1.9448,5.0000,0
159,12,,633.2402,161.9899,679.5801,-2.8182,-69.8826,-7.8182,70.3750,3.3804,-3.6725,0.2921,5.0000,0
159,13,,779.8945,270.2616,473.7256,-9.8293,-56.1789,-4.7073,57.2263,-2.9354,-0.9895,3.9248,5.0000,0
159,14,,722.2852,68.1239,749.0273,-9.5385,-79.5320,13.5192,81.2348,0.1017,3.5853,3.4836,5.0000,0
159,15,,582.0879,208.3243,418.7383,-11.1860,-74.1318,1.3023,74.9823,2.5831,-3.9590,1.6292,5.0000,0
159,16,,619.0820,104.6974,645.9395,-8.1852,-58.8519,-12.7963,60.7807,3.8799,3.1478,-0.1945,5.0000,0
159,17,,512.7910,232.4120,470.8545,11.8442,-64.3161,-10.6104,66.2527,-1.7656,-4.2069,-2.0457,5.0000,0
159,18,,790.3691,66.0054,522.6895,10.0282,-77.3709,-13.7324,79.2174,0.5993,-4.1216,2.7664,5.0000,0
159,19,,568.1074,87.2023,612.1680,-11.1698,-75.7233,-13.3774,77.7029,-0.5880,-3.6549,3.3610,5.0000,0
160,0,,552.2120,186.2708,653.5427,-16.9821,-80.8333,-11.5179,83.3971,-3.1459,0.6803,3.8263,5.0000,0
160,1,,786.3786,267.4427,761.7307,-1.2105,-66.5439,8.0000,67.0340,3.3946,3.6614,0.2668,5.0000,0
160,2,,493.1049,236.9382,698.3057,3.8041,-76.6091,-5.7320,76.9174,-1.1276,-2.8342,3.9618,5.0000,0
160,3,,739.9625,279.1216,519.0779,3.6986,-75.7272,-9.6301,76.4266,-3.9464,-2.8784,1.0680,5.0000,0
160,4,,681.3640,171.9842,463.1231,-15.3818,-81.0469,-1.4000,82.5056,-2.1366,1.9444,4.0810,5.0000,0
160,5,,565.9099,295.2025,665.9578,8.8750,-54.0521,2.2031,54.8202,2.0179,-2.0645,4.0824,5.0000,0
160,6,,791.2607,212.3264,487.9402,-1.2959,-73.3385,4.4286,73.4835,-4.0790,2.1856,1.8934,5.0000,0
160,7,,417.3146,124.4627,705.1475,12.9062,-62.8022,12.7812,65.3762,-3.5226,0.0258,3.5484,5.0000,0
160,8,,731.6400,154.4140,590.9675,7.1882,-56.1304,-10.4588,57.5472,-0.0976,3.4857,3.5833,5.0000,0
160,9,,639.7184,71.4753,662.0370,-5.4302,-70.2462,-0.7209,70.4594,-2.5484,4.0363,1.4879,5.0000,0
160,10,,535.3895,228.3219,600.4058,-7.1667,-54.7084,-1.9306,55.2096,-4.0825,-2.0467,2.0358,5.0000,0
160,11,,802.1434,146.2603,574.1781,8.3043,-68.1703,6.8406,69.0141,-2.1362,-4.0810,1.9448,5.0000,0
160,12,,633.2167,161.4040,679.5150,-2.8182,-70.2993,-7.8182,70.7888,3.3804,-3.6725,0.2921,5.0000,0
160,13,,779.8126,269.7900,473.6864,-9.8293,-56.5956,-4.7073,57.6354,-2.9354,-0.9895,3.9248,5.0000,0
160,14,,722.2057,67.4577,749.1400,-9.5385,-79.9487,13.5192,81.6428,0.1017,3.5853,3.4836,5.0000,0
160,15,,581.9947,207.7030,418.7491,-11.1860,-74.5485,1.3023,75.3943,2.5831,-3.9590,1.6292,5.0000,0
160,16,,619.0138,104.2035,645.8328,-8.1852,-59.2686,-12.7963,61.1842,3.8799,3.1478,-0.1945,5.0000,0
160,17,,512.8897,231.8726,470.7661,11.8442,-64.7328,-10.6104,66.6573,-1.7656,-4.2069,-2.0457,5.0000,0
160,18,,790.4527,65.3572,522.5750,10.0282,-77.7876,-13.7324,79.6244,0.5993,-4.1216,2.7664,5.0000,0
160,19,,568.0143,86.5678,612.0565,-11.1698,-76.1399,-13.3774,78.1089,-0.5880,-3.6549,3.3610,5.0000,0
161,0,,552.0704,185.5938,653.4467,-16.9821,-81.2500,-11.5179,83.8010,-3.1459,0.6803,3.8263,5.0000,0
161,1,,786.3685,266.8846,761.7974,-1.2105,-66.9606,8.0000,67.4476,3.3946,3.6614,0.2668,5.0000,0
161,2,,493.1367,236.2963,698.2579,3.8041,-77.0258,-5.7320,77.3324,-1.1276,-2.8342,3.9618,5.0000,0
161,3,,739.9933,278.4871,518.9977,3.6986,-76.1438,-9.6301,76.8395,-3.9464,-2.8784,1.0680,5.0000,0
161,4,,681.2358,171.3054,463.1115,-15.3818,-81.4636,-1.4000,82.9149,-2.1366,1.9444,4.0810,5.0000,0
161,5,,565.9839,294.7486,665.9762,8.8750,-54.4688,2.2031,55.2311,2.0179,-2.0645,4.0824,5.0000,0
161,6,,791.2499,211.7118,487.9771,-1.2959,-73.7551,4.4286,73.8993,-4.0790,2.1856,1.8934,5.0000,0
161,7,,417.4221,123.9359,705.2540,12.9062,-63.2188,12.7812,65.7765,-3.5226,0.0258,3.5484,5.0000,0
161,8,,731.6998,153.9427,590.8804,7.1882,-56.5471,-10.4588,57.9537,-0.0976,3.4857,3.5833,5.0000,0
161,9,,639.6732,70.8865,662.0310,-5.4302,-70.6628,-0.7209,70.8748,-2.5484,4.0363,1.4879,5.0000,0
161,10,,535.3298,227.8626,600.3896,-7.1667,-55.1251,-1.9306,55.6225,-4.0825,-2.0467,2.0358,5.0000,0
161,11,,802.2126,145.6888,574.2351,8.3043,-68.5870,6.8406,69.4257,-2.1362,-4.0810,1.9448,5.0000,0
161,12,,633.1932,160.8147,679.4498,-2.8182,-70.7159,-7.8182,71.2026,3.3804,-3.6725,0.2921,5.0000,0
161,13,,779.7307,269.3149,473.6472,-9.8293,-57.0123,-4.7073,58.0446,-2.9354,-0.9895,3.9248,5.0000,0
161,14,,722.1262,66.7880,749.2527,-9.5385,-80.3654,13.5192,82.0509,0.1017,3.5853,3.4836,5.0000,0
161,15,,581.9015,207.0783,418.7600,-11.1860,-74.9651,1.3023,75.8063,2.5831,-3.9590,1.6292,5.0000,0
161,16,,618.9456,103.7062,645.7262,-8.1852,-59.6852,-12.7963,61.5879,3.8799,3.1478,-0.1945,5.0000,0
161,17,,512.9884,231.3297,470.6777,11.8442,-65.1494,-10.6104,67.0620,-1.7656,-4.2069,-2.0457,5.0000,0
161,18,,790.5363,64.7055,522.4606,10.0282,-78.2042,-13.7324,80.0315,0.5993,-4.1216,2.7664,5.0000,0
161,19,,567.9213,85.9298,611.9451,-11.1698,-76.5566,-13.3774,78.5152,-0.5880,-3.6549,3.3610,5.0000,0
162,0,,551.9289,184.9132,653.3506,-16.9821,-81.6666,-11.5179,84.2051,-3.1459,0.6803,3.8263,5.0000,0
162,1,,786.3585,266.3232,761.8640,-1.2105,-67.3773,8.0000,67.8613,3.3946,3.6614,0.2668,5.0000,0
162,2,,493.1684,235.6509,698.2101,3.8041,-77.4424,-5.7320,77.7474,-1.1276,-2.8342,3.9618,5.0000,0
162,3,,740.0241,277.8491,518.9174,3.6986,-76.5605,-9.6301,77.2524,-3.9464,-2.8784,1.0680,5.0000,0
162,4,,681.1077,170.6230,463.0998,-15.3818,-81.8803,-1.4000,83.3243,-2.1366,1.9444,4.0810,5.0000,0
162,5,,566.0579,294.2913,665.9946,8.8750,-54.8855,2.2031,55.6420,2.0179,-2.0645,4.0824,5.0000,0
162,6,,791.2391,211.0937,488.0140,-1.2959,-74.1718,4.4286,74.3152,-4.0790,2.1856,1.8934,5.0000,0
162,7,,417.5297,123.4056,705.3605,12.9062,-63.6355,12.7812,66.1771,-3.5226,0.0258,3.5484,5.0000,0
162,8,,731.7597,153.4680,590.7932,7.1882,-56.9638,-10.4588,58.3603,-0.0976,3.4857,3.5833,5.0000,0
162,9,,639.6280,70.2941,662.0250,-5.4302,-71.0795,-0.7209,71.2903,-2.5484,4.0363,1.4879,5.0000,0
162,10,,535.2701,227.3997,600.3735,-7.1667,-55.5417,-1.9306,56.0354,-4.0825,-2.0467,2.0358,5.0000,0
162,11,,802.2819,145.1137,574.2921,8.3043,-69.0037,6.8406,69.8374,-2.1362,-4.0810,1.9448,5.0000,0
162,12,,633.1697,160.2220,679.3847,-2.8182,-71.1326,-7.8182,71.6164,3.3804,-3.6725,0.2921,5.0000,0
162,13,,779.6488,268.8363,473.6079,-9.8293,-57.4289,-4.7073,58.4539,-2.9354,-0.9895,3.9248,5.0000,0
162,14,,722.0468,66.1148,749.3654,-9.5385,-80.7820,13.5192,82.4590,0.1017,3.5853,3.4836,5.0000,0
162,15,,581.8083,206.4501,418.7709,-11.1860,-75.3818,1.3023,76.2184,2.5831,-3.9590,1.6292,5.0000,0
162,16,,618.8773,103.2053,645.6196,-8.1852,-60.1019,-12.7963,61.9918,3.8799,3.1478,-0.1945,5.0000,0
162,17,,513.0871,230.7833,470.5893,11.8442,-65.5661,-10.6104,67.4669,-1.7656,-4.2069,-2.0457,5.0000,0
162,18,,790.6198,64.0503,522.3461,10.0282,-78.6209,-13.7324,80.4387,0.5993,-4.1216,2.7664,5.0000,0
162,19,,567.8282,85.2884,611.8336,-11.1698,-76.9733,-13.3774,78.9215,-0.5880,-3.6549,3.3610,5.0000,0
163,0,,551.7874,184.2292,653.2546,-16.9821,-82.0833,-11.5179,84.6092,-3.1459,0.6803,3.8263,5.0000,0
163,1,,786.3484,265.7582,761.9307,-1.2105,-67.7939,8.0000,68.2750,3.3946,3.6614,0.2668,5.0000,0
163,2,,493.2001,235.0021,698.1624,3.8041,-77.8591,-5.7320,78.1624,-1.1276,-2.8342,3.9618,5.0000,0
163,3,,740.0549,277.2076,518.8372,3.6986,-76.9772,-9.6301,77.6653,-3.9464,-2.8784,1.0680,5.0000,0
163,4,,680.9795,169.9372,463.0881,-15.3818,-82.2969,-1.4000,83.7338,-2.1366,1.9444,4.0810,5.0000,0
163,5,,566.1318,293.8304,666.0129,8.8750,-55.3021,2.2031,56.0531,2.0179,-2.0645,4.0824,5.0000,0
163,6,,791.2283,210.4721,488.0509,-1.2959,-74.5884,4.4286,74.7310,-4.0790,2.1856,1.8934,5.0000,0
163,7,,417.6372,122.8718,705.4670,12.9062,-64.0522,12.7812,66.5779,-3.5226,0.0258,3.5484,5.0000,0
163,8,,731.8196,152.9899,590.7061,7.1882,-57.3805,-10.4588,58.7671,-0.0976,3.4857,3.5833,5.0000,0
163,9,,639.5828,69.6983,662.0190,-5.4302,-71.4962,-0.7209,71.7057,-2.5484,4.0363,1.4879,5.0000,0
163,10,,535.2104,226.9334,600.3574,-7.1667,-55.9584,-1.9306,56.4485,-4.0825,-2.0467,2.0358,5.0000,0
163,11,,802.3511,144.5352,574.3491,8.3043,-69.4203,6.8406,70.2491,-2.1362,-4.0810,1.9448,5.0000,0
163,12,,633.1462,159.6257,679.3196,-2.8182,-71.5493,-7.8182,72.0303,3.3804,-3.6725,0.2921,5.0000,0
163,13,,779.5669,268.3542,473.5687,-9.8293,-57.8456,-4.7073,58.8633,-2.9354,-0.9895,3.9248,5.0000,0
163,14,,721.9673,65.4381,749.4780,-9.5385,-81.1987,13.5192,82.8672,0.1017,3.5853,3.4836,5.0000,0
163,15,,581.7151,205.8185,418.7817,-11.1860,-75.7985,1.3023,76.6305,2.5831,-3.9590,1.6292,5.0000,0
163,16,,618.8091,102.7010,645.5129,-8.1852,-60.5186,-12.7963,62.3958,3.8799,3.1478,-0.1945,5.0000,0
163,17,,513.1858,230.2334,470.5009,11.8442,-65.9827,-10.6104,67.8718,-1.7656,-4.2069,-2.0457,5.0000,0
163,18,,790.7034,63.3917,522.2317,10.0282,-79.0375,-13.7324,80.8460,0.5993,-4.1216,2.7664,5.0000,0
163,19,,567.7351,84.6435,611.7222,-11.1698,-77.3899,-13.3774,79.3279,-0.5880,-3.6549,3.3610,5.0000,0
164,0,,551.6458,183.5417,653.1586,-16.9821,-82.5000,-11.5179,85.0135,-3.1459,0.6803,3.8263,5.0000,0
164,1,,786.3383,265.1898,761.9973,-1.2105,-68.2106,8.0000,68.6888,3.3946,3.6614,0.2668,5.0000,0
164,2,,493.2318,234.3498,698.1146,3.8041,-78.2758,-5.7320,78.5775,-1.1276,-2.8342,3.9618,5.0000,0
164,3,,740.0858,276.5627,518.7569,3.6986,-77.3938,-9.6301,78.0783,-3.9464,-2.8784,1.0680,5.0000,0
164,4,,680.8513,169.2479,463.0765,-15.3818,-82.7136,-1.4000,84.1433,-2.1366,1.9444,4.0810,5.0000,0
164,5,,566.2058,293.3661,666.0313,8.8750,-55.7188,2.2031,56.4642,2.0179,-2.0645,4.0824,5.0000,0
164,6,,791.2175,209.8471,488.0878,-1.2959,-75.0051,4.4286,75.1469,-4.0790,2.1856,1.8934,5.0000,0
164,7,,417.7448,122.3346,705.5735,12.9062,-64.4688,12.7812,66.9788,-3.5226,0.0258,3.5484,5.0000,0
164,8,,731.8795,152.5082,590.6189,7.1882,-57.7971,-10.4588,59.1740,-0.0976,3.4857,3.5833,5.0000,0
164,9,,639.5375,69.0991,662.0131,-5.4302,-71.9128,-0.7209,72.1212,-2.5484,4.0363,1.4879,5.0000,0
164,10,,535.1508,226.4636,600.3413,-7.1667,-56.3751,-1.9306,56.8615,-4.0825,-2.0467,2.0358,5.0000,0
164,11,,802.4203,143.9532,574.4061,8.3043,-69.8370,6.8406,70.6609,-2.1362,-4.0810,1.9448,5.0000,0
164,12,,633.1227,159.0260,679.2545,-2.8182,-71.9659,-7.8182,72.4442,3.3804,-3.6725,0.2921,5.0000,0
164,13,,779.4850,267.8687,473.5295,-9.8293,-58.2623,-4.7073,59.2728,-2.9354,-0.9895,3.9248,5.0000,0
164,14,,721.8878,64.7580,749.5907,-9.5385,-81.6154,13.5192,83.2756,0.1017,3.5853,3.4836,5.0000,0
164,15,,581.6219,205.1834,418.7926,-11.1860,-76.2151,1.3023,77.0426,2.5831,-3.9590,1.6292,5.0000,0
164,16,,618.7408,102.1932,645.4063,-8.1852,-60.9353,-12.7963,62.8001,3.8799,3.1478,-0.1945,5.0000,0
164,17,,513.2845,229.6801,470.4124,11.8442,-66.3994,-10.6104,68.2770,-1.7656,-4.2069,-2.0457,5.0000,0
164,18,,790.7869,62.7296,522.1172,10.0282,-79.4542,-13.7324,81.2534,0.5993,-4.1216,2.7664,5.0000,0
164,19,,567.6420,83.9951,611.6107,-11.1698,-77.8066,-13.3774,79.7345,-0.5880,-3.6549,3.3610,5.0000,0
165,0,,551.5043,182.8507,653.0626,-16.9821,-82.9166,-11.5179,85.4179,-3.1459,0.6803,3.8263,5.0000,0
165,1,,786.3282,264.6179,762.0640,-1.2105,-68.6272,8.0000,69.1026,3.3946,3.6614,0.2668,5.0000,0
165,2,,493.2635,233.6940,698.0668,3.8041,-78.6924,-5.7320,78.9926,-1.1276,-2.8342,3.9618,5.0000,0
165,3,,740.1166,275.9143,518.6766,3.6986,-77.8105,-9.6301,78.4913,-3.9464,-2.8784,1.0680,5.0000,0
165,4,,680.7231,168.5552,463.0648,-15.3818,-83.1303,-1.4000,84.5529,-2.1366,1.9444,4.0810,5.0000,0
165,5,,566.2798,292.8983,666.0497,8.8750,-56.1355,2.2031,56.8754,2.0179,-2.0645,4.0824,5.0000,0
165,6,,791.2067,209.2186,488.1247,-1.2959,-75.4218,4.4286,75.5628,-4.0790,2.1856,1.8934,5.0000,0
165,7,,417.8523,121.7939,705.6801,12.9062,-64.8855,12.7812,67.3800,-3.5226,0.0258,3.5484,5.0000,0
165,8,,731.9393,152.0231,590.5317,7.1882,-58.2138,-10.4588,59.5811,-0.0976,3.4857,3.5833,5.0000,0
165,9,,639.4923,68.4963,662.0071,-5.4302,-72.3295,-0.7209,72.5366,-2.5484,4.0363,1.4879,5.0000,0
165,10,,535.0911,225.9903,600.3252,-7.1667,-56.7917,-1.9306,57.2747,-4.0825,-2.0467,2.0358,5.0000,0
165,11,,802.4895,143.3678,574.4631,8.3043,-70.2537,6.8406,71.0727,-2.1362,-4.0810,1.9448,5.0000,0
165,12,,633.0992,158.4228,679.1893,-2.8182,-72.3826,-7.8182,72.8581,3.3804,-3.6725,0.2921,5.0000,0
165,13,,779.4031,267.3798,473.4903,-9.8293,-58.6789,-4.7073,59.6824,-2.9354,-0.9895,3.9248,5.0000,0
165,14,,721.8083,64.0744,749.7034,-9.5385,-82.0320,13.5192,83.6840,0.1017,3.5853,3.4836,5.0000,0
165,15,,581.5287,204.5448,418.8035,-11.1860,-76.6318,1.3023,77.4548,2.5831,-3.9590,1.6292,5.0000,0
165,16,,618.6726,101.6819,645.2997,-8.1852,-61.3519,-12.7963,63.2044,3.8799,3.1478,-0.1945,5.0000,0
165,17,,513.3832,229.1233,470.3240,11.8442,-66.8161,-10.6104,68.6823,-1.7656,-4.2069,-2.0457,5.0000,0
165,18,,790.8705,62.0640,522.0028,10.0282,-79.8709,-13.7324,81.6609,0.5993,-4.1216,2.7664,5.0000,0
165,19,,567.5490,83.3432,611.4993,-11.1698,-78.2233,-13.3774,80.1411,-0.5880,-3.6549,3.3610,5.0000,0
166,0,,551.3627,182.1562,652.9666,-16.9821,-83.3333,-11.5179,85.8224,-3.1459,0.6803,3.8263,5.0000,0
166,1,,786.3182,264.0425,762.1306,-1.2105,-69.0439,8.0000,69.5164,3.3946,3.6614,0.2668,5.0000,0
166,2,,493.2952,233.0348,698.0190,3.8041,-79.1091,-5.7320,79.4077,-1.1276,-2.8342,3.9618,5.0000,0
166,3,,740.1474,275.2624,518.5964,3.6986,-78.2272,-9.6301,78.9044,-3.9464,-2.8784,1.0680,5.0000,0
166,4,,680.5950,167.8589,463.0532,-15.3818,-83.5469,-1.4000,84.9626,-2.1366,1.9444,4.0810,5.0000,0
166,5,,566.3538,292.4270,666.0681,8.8750,-56.5521,2.2031,57.2867,2.0179,-2.0645,4.0824,5.0000,0
166,6,,791.1959,208.5866,488.1616,-1.2959,-75.8384,4.4286,75.9787,-4.0790,2.1856,1.8934,5.0000,0
166,7,,417.9598,121.2497,705.7866,12.9062,-65.3022,12.7812,67.7813,-3.5226,0.0258,3.5484,5.0000,0
166,8,,731.9992,151.5345,590.4446,7.1882,-58.6305,-10.4588,59.9882,-0.0976,3.4857,3.5833,5.0000,0
166,9,,639.4471,67.8901,662.0011,-5.4302,-72.7461,-0.7209,72.9521,-2.5484,4.0363,1.4879,5.0000,0
166,10,,535.0314,225.5136,600.3091,-7.1667,-57.2084,-1.9306,57.6879,-4.0825,-2.0467,2.0358,5.0000,0
166,11,,802.5587,142.7789,574.5201,8.3043,-70.6703,6.8406,71.4846,-2.1362,-4.0810,1.9448,5.0000,0
166,12,,633.0757,157.8161,679.1242,-2.8182,-72.7993,-7.8182,73.2721,3.3804,-3.6725,0.2921,5.0000,0
166,13,,779.3212,266.8873,473.4511,-9.8293,-59.0956,-4.7073,60.0921,-2.9354,-0.9895,3.9248,5.0000,0
166,14,,721.7289,63.3873,749.8160,-9.5385,-82.4487,13.5192,84.0924,0.1017,3.5853,3.4836,5.0000,0
166,15,,581.4355,203.9027,418.8143,-11.1860,-77.0484,1.3023,77.8671,2.5831,-3.9590,1.6292,5.0000,0
166,16,,618.6044,101.1672,645.1931,-8.1852,-61.7686,-12.7963,63.6090,3.8799,3.1478,-0.1945,5.0000,0
166,17,,513.4819,228.5630,470.2356,11.8442,-67.2327,-10.6104,69.0877,-1.7656,-4.2069,-2.0457,5.0000,0
166,18,,790.9540,61.3949,521.8884,10.0282,-80.2875,-13.7324,82.0685,0.5993,-4.1216,2.7664,5.0000,0
166,19,,567.4559,82.6879,611.3878,-11.1698,-78.6399,-13.3774,80.5478,-0.5880,-3.6549,3.3610,5.0000,0
167,0,,551.2212,181.4583,652.8706,-16.9821,-83.7500,-11.5179,86.2271,-3.1459,0.6803,3.8263,5.0000,0
167,1,,786.3081,263.4637,762.1973,-1.2105,-69.4606,8.0000,69.9302,3.3946,3.6614,0.2668,5.0000,0
167,2,,493.3269,232.3721,697.9712,3.8041,-79.5258,-5.7320,79.8228,-1.1276,-2.8342,3.9618,5.0000,0
167,3,,740.1782,274.6070,518.5161,3.6986,-78.6438,-9.6301,79.3175,-3.9464,-2.8784,1.0680,5.0000,0
167,4,,680.4668,167.1593,463.0415,-15.3818,-83.9636,-1.4000,85.3724,-2.1366,1.9444,4.0810,5.0000,0
167,5,,566.4277,291.9523,666.0864,8.8750,-56.9688,2.2031,57.6980,2.0179,-2.0645,4.0824,5.0000,0
167,6,,791.1851,207.9511,488.1985,-1.2959,-76.2551,4.4286,76.3946,-4.0790,2.1856,1.8934,5.0000,0
167,7,,418.0674,120.7020,705.8931,12.9062,-65.7188,12.7812,68.1828,-3.5226,0.0258,3.5484,5.0000,0
