frame,idx,name,posX,posY,posZ,velX,velY,velZ,speed,omegaX,omegaY,omegaZ,omegaMag,grounded
70,8,,728.4786,169.9369,601.0132,10.9529,-40.0422,-6.7412,42.0569,0.6633,3.1569,-3.8202,5.0000,0
70,9,,645.1279,111.6984,660.3869,-3.1628,-30.3042,-4.4186,30.7876,2.7110,-3.9990,-1.2880,5.0000,0
70,10,,552.3236,246.9827,600.7422,12.3750,-31.5139,-3.8194,34.0713,0.6928,-3.1379,3.8306,5.0000,0
70,11,,790.3586,188.1724,565.9707,-1.0870,-22.7427,1.6377,22.8275,-3.3452,0.3541,-3.6993,5.0000,0
70,12,,635.0976,197.4992,686.4985,-3.2159,-37.4015,-5.9205,38.0035,-1.6748,-2.3869,4.0617,5.0000,0
70,13,,799.2056,289.3398,480.4247,10.4878,-34.2906,0.7195,35.8659,-1.9765,-4.0818,2.1053,5.0000,0
70,14,,727.3860,129.1239,737.2792,-12.8654,-16.0641,10.6154,23.1573,0.4097,3.3128,-3.7225,5.0000,0
70,15,,590.3828,249.7082,417.7714,-11.1860,-37.0484,1.3023,38.7222,2.7911,-3.9757,1.1846,5.0000,0
70,16,,426.6340,319.6035,644.7679,-7.3810,-32.1547,9.7460,34.4005,1.7027,4.0647,2.3620,5.0000,0
70,17,,707.4474,92.5927,498.4236,2.4459,-40.6239,2.4054,40.7685,-3.5438,-0.0166,3.5272,5.0000,0
70,18,,733.9894,303.0802,705.3739,-10.1558,-19.5184,-4.4416,22.4463,3.5244,3.5465,-0.0221,5.0000,0
70,19,,579.7565,270.4827,458.0302,-8.8625,-23.9083,6.8125,26.3925,-0.2657,3.6609,-3.3952,5.0000,0
71,0,,566.7515,233.9642,678.4307,-13.7500,-41.5179,15.7143,46.4729,-4.0797,1.9097,-2.1701,5.0000,0
71,1,,788.3252,307.6750,756.7700,0.5395,-22.0000,9.6184,24.0168,-0.6822,3.8269,-3.1447,5.0000,0
71,2,,482.2849,282.4358,704.9277,-9.5258,-35.7319,-1.7835,37.0229,1.0177,-2.9150,3.9328,5.0000,0
71,3,,729.8145,321.0969,524.8413,-8.6438,-39.6301,-11.9315,42.2803,-3.7888,-0.5777,3.2111,5.0000,0
71,4,,693.6196,226.0350,466.0701,-13.9636,-31.4000,1.7818,34.4110,-0.7801,3.8604,-3.0803,5.0000,0
71,5,,561.8179,315.1968,655.8853,13.0312,-27.7969,-11.8594,32.9108,-1.5707,-4.0487,-2.4780,5.0000,0
71,6,,789.2471,259.5322,477.5989,-6.2551,-25.5714,-7.3367,27.3286,0.8294,-3.8765,-3.0471,5.0000,0
71,7,,402.5686,162.5437,692.7637,4.2812,-17.2188,7.9375,19.4376,4.0607,-2.3948,1.6659,5.0000,0
71,8,,728.5698,169.5997,600.9570,10.9529,-40.4588,-6.7412,42.4538,0.6633,3.1569,-3.8202,5.0000,0
71,9,,645.1016,111.4424,660.3501,-3.1628,-30.7209,-4.4186,31.1978,2.7110,-3.9990,-1.2880,5.0000,0
71,10,,552.4268,246.7166,600.7104,12.3750,-31.9305,-3.8194,34.4570,0.6928,-3.1379,3.8306,5.0000,0
71,11,,790.3496,187.9794,565.9844,-1.0870,-23.1594,1.6377,23.2427,-3.3452,0.3541,-3.6993,5.0000,0
71,12,,635.0708,197.1841,686.4492,-3.2159,-37.8182,-5.9205,38.4137,-1.6748,-2.3869,4.0617,5.0000,0
71,13,,799.2930,289.0505,480.4307,10.4878,-34.7073,0.7195,36.2644,-1.9765,-4.0818,2.1053,5.0000,0
71,14,,727.2788,128.9866,737.3677,-12.8654,-16.4808,10.6154,23.4483,0.4097,3.3128,-3.7225,5.0000,0
71,15,,590.2896,249.3960,417.7822,-11.1860,-37.4651,1.3023,39.1211,2.7911,-3.9757,1.1846,5.0000,0
71,16,,426.5725,319.3320,644.8491,-7.3810,-32.5714,9.7460,34.7902,1.7027,4.0647,2.3620,5.0000,0
71,17,,707.4678,92.2507,498.4436,2.4459,-41.0405,2.4054,41.1837,-3.5438,-0.0166,3.5272,5.0000,0
71,18,,733.9048,302.9141,705.3369,-10.1558,-19.9351,-4.4416,22.8095,3.5244,3.5465,-0.0221,5.0000,0
71,19,,579.6826,270.2800,458.0869,-8.8625,-24.3250,6.8125,26.7705,-0.2657,3.6609,-3.3952,5.0000,0
72,0,,566.6369,233.6148,678.5616,-13.7500,-41.9345,15.7143,46.8456,-4.0797,1.9097,-2.1701,5.0000,0
72,1,,788.3297,307.4883,756.8502,0.5395,-22.4167,9.6184,24.3990,-0.6822,3.8269,-3.1447,5.0000,0
72,2,,482.2055,282.1346,704.9128,-9.5258,-36.1486,-1.7835,37.4252,1.0177,-2.9150,3.9328,5.0000,0
72,3,,729.7424,320.7632,524.7419,-8.6438,-40.0468,-11.9315,42.6711,-3.7888,-0.5777,3.2111,5.0000,0
72,4,,693.5032,225.7699,466.0849,-13.9636,-31.8166,1.7818,34.7916,-0.7801,3.8604,-3.0803,5.0000,0
72,5,,561.9265,314.9617,655.7864,13.0312,-28.2135,-11.8594,33.2635,-1.5707,-4.0487,-2.4780,5.0000,0
72,6,,789.1949,259.3157,477.5378,-6.2551,-25.9881,-7.3367,27.7189,0.8294,-3.8765,-3.0471,5.0000,0
72,7,,402.6043,162.3967,692.8298,4.2812,-17.6354,7.9375,19.8076,4.0607,-2.3948,1.6659,5.0000,0
72,8,,728.6611,169.2591,600.9009,10.9529,-40.8755,-6.7412,42.8511,0.6633,3.1569,-3.8202,5.0000,0
72,9,,645.0752,111.1830,660.3133,-3.1628,-31.1376,-4.4186,31.6082,2.7110,-3.9990,-1.2880,5.0000,0
72,10,,552.5299,246.4471,600.6786,12.3750,-32.3472,-3.8194,34.8435,0.6928,-3.1379,3.8306,5.0000,0
72,11,,790.3406,187.7829,565.9980,-1.0870,-23.5761,1.6377,23.6579,-3.3452,0.3541,-3.6993,5.0000,0
72,12,,635.0440,196.8655,686.3999,-3.2159,-38.2348,-5.9205,38.8239,-1.6748,-2.3869,4.0617,5.0000,0
72,13,,799.3804,288.7578,480.4366,10.4878,-35.1240,0.7195,36.6634,-1.9765,-4.0818,2.1053,5.0000,0
72,14,,727.1716,128.8458,737.4561,-12.8654,-16.8974,10.6154,23.7430,0.4097,3.3128,-3.7225,5.0000,0
72,15,,590.1964,249.0803,417.7931,-11.1860,-37.8818,1.3023,39.5203,2.7911,-3.9757,1.1846,5.0000,0
72,16,,426.5110,319.0571,644.9304,-7.3810,-32.9881,9.7460,35.1806,1.7027,4.0647,2.3620,5.0000,0
72,17,,707.4882,91.9052,498.4637,2.4459,-41.4572,2.4054,41.5989,-3.5438,-0.0166,3.5272,5.0000,0
72,18,,733.8201,302.7445,705.2999,-10.1558,-20.3517,-4.4416,23.1746,3.5244,3.5465,-0.0221,5.0000,0
72,19,,579.6088,270.0739,458.1437,-8.8625,-24.7417,6.8125,27.1497,-0.2657,3.6609,-3.3952,5.0000,0
73,0,,566.5223,233.2619,678.6926,-13.7500,-42.3512,15.7143,47.2189,-4.0797,1.9097,-2.1701,5.0000,0
73,1,,788.3342,307.2980,756.9303,0.5395,-22.8333,9.6184,24.7824,-0.6822,3.8269,-3.1447,5.0000,0
73,2,,482.1262,281.8298,704.8979,-9.5258,-36.5653,-1.7835,37.8278,1.0177,-2.9150,3.9328,5.0000,0
73,3,,729.6704,320.4260,524.6425,-8.6438,-40.4635,-11.9315,43.0624,-3.7888,-0.5777,3.2111,5.0000,0
73,4,,693.3868,225.5013,466.0998,-13.9636,-32.2333,1.7818,35.1731,-0.7801,3.8604,-3.0803,5.0000,0
73,5,,562.0350,314.7231,655.6876,13.0312,-28.6302,-11.8594,33.6176,-1.5707,-4.0487,-2.4780,5.0000,0
73,6,,789.1428,259.0956,477.4766,-6.2551,-26.4048,-7.3367,28.1099,0.8294,-3.8765,-3.0471,5.0000,0
73,7,,402.6400,162.2463,692.8960,4.2812,-18.0521,7.9375,20.1795,4.0607,-2.3948,1.6659,5.0000,0
73,8,,728.7523,168.9150,600.8447,10.9529,-41.2922,-6.7412,43.2487,0.6633,3.1569,-3.8202,5.0000,0
73,9,,645.0488,110.9200,660.2765,-3.1628,-31.5542,-4.4186,32.0187,2.7110,-3.9990,-1.2880,5.0000,0
73,10,,552.6331,246.1741,600.6469,12.3750,-32.7639,-3.8194,35.2307,0.6928,-3.1379,3.8306,5.0000,0
73,11,,790.3315,187.5830,566.0117,-1.0870,-23.9927,1.6377,24.0731,-3.3452,0.3541,-3.6993,5.0000,0
73,12,,635.0172,196.5434,686.3506,-3.2159,-38.6515,-5.9205,39.2343,-1.6748,-2.3869,4.0617,5.0000,0
73,13,,799.4678,288.4617,480.4426,10.4878,-35.5406,0.7195,37.0628,-1.9765,-4.0818,2.1053,5.0000,0
73,14,,727.0643,128.7015,737.5446,-12.8654,-17.3141,10.6154,24.0413,0.4097,3.3128,-3.7225,5.0000,0
73,15,,590.1031,248.7612,417.8040,-11.1860,-38.2985,1.3023,39.9199,2.7911,-3.9757,1.1846,5.0000,0
73,16,,426.4495,318.7787,645.0116,-7.3810,-33.4047,9.7460,35.5716,1.7027,4.0647,2.3620,5.0000,0
73,17,,707.5085,91.5563,498.4837,2.4459,-41.8739,2.4054,42.0142,-3.5438,-0.0166,3.5272,5.0000,0
73,18,,733.7355,302.5714,705.2629,-10.1558,-20.7684,-4.4416,23.5413,3.5244,3.5465,-0.0221,5.0000,0
73,19,,579.5349,269.8642,458.2004,-8.8625,-25.1583,6.8125,27.5299,-0.2657,3.6609,-3.3952,5.0000,0
74,0,,566.4078,232.9055,678.8236,-13.7500,-42.7679,15.7143,47.5930,-4.0797,1.9097,-2.1701,5.0000,0
74,1,,788.3387,307.1042,757.0104,0.5395,-23.2500,9.6184,25.1668,-0.6822,3.8269,-3.1447,5.0000,0
74,2,,482.0468,281.5216,704.8831,-9.5258,-36.9820,-1.7835,38.2307,1.0177,-2.9150,3.9328,5.0000,0
74,3,,729.5984,320.0854,524.5430,-8.6438,-40.8801,-11.9315,43.4541,-3.7888,-0.5777,3.2111,5.0000,0
74,4,,693.2704,225.2292,466.1147,-13.9636,-32.6500,1.7818,35.5553,-0.7801,3.8604,-3.0803,5.0000,0
74,5,,562.1436,314.4810,655.5888,13.0312,-29.0469,-11.8594,33.9732,-1.5707,-4.0487,-2.4780,5.0000,0
74,6,,789.0907,258.8721,477.4155,-6.2551,-26.8214,-7.3367,28.5016,0.8294,-3.8765,-3.0471,5.0000,0
74,7,,402.6756,162.0924,692.9622,4.2812,-18.4688,7.9375,20.5531,4.0607,-2.3948,1.6659,5.0000,0
74,8,,728.8436,168.5674,600.7886,10.9529,-41.7088,-6.7412,43.6467,0.6633,3.1569,-3.8202,5.0000,0
74,9,,645.0225,110.6536,660.2397,-3.1628,-31.9709,-4.4186,32.4294,2.7110,-3.9990,-1.2880,5.0000,0
74,10,,552.7362,245.8976,600.6151,12.3750,-33.1805,-3.8194,35.6185,0.6928,-3.1379,3.8306,5.0000,0
74,11,,790.3225,187.3795,566.0254,-1.0870,-24.4094,1.6377,24.4884,-3.3452,0.3541,-3.6993,5.0000,0
74,12,,634.9904,196.2178,686.3013,-3.2159,-39.0682,-5.9205,39.6449,-1.6748,-2.3869,4.0617,5.0000,0
74,13,,799.5552,288.1620,480.4486,10.4878,-35.9573,0.7195,37.4625,-1.9765,-4.0818,2.1053,5.0000,0
74,14,,726.9571,128.5537,737.6330,-12.8654,-17.7308,10.6154,24.3431,0.4097,3.3128,-3.7225,5.0000,0
74,15,,590.0099,248.4385,417.8148,-11.1860,-38.7151,1.3023,40.3198,2.7911,-3.9757,1.1846,5.0000,0
74,16,,426.3880,318.4969,645.0928,-7.3810,-33.8214,9.7460,35.9632,1.7027,4.0647,2.3620,5.0000,0
74,17,,707.5289,91.2038,498.5038,2.4459,-42.2906,2.4054,42.4295,-3.5438,-0.0166,3.5272,5.0000,0
74,18,,733.6508,302.3949,705.2260,-10.1558,-21.1851,-4.4416,23.9097,3.5244,3.5465,-0.0221,5.0000,0
74,19,,579.4611,269.6511,458.2572,-8.8625,-25.5750,6.8125,27.9112,-0.2657,3.6609,-3.3952,5.0000,0
75,0,,566.2932,232.5456,678.9546,-13.7500,-43.1845,15.7143,47.9678,-4.0797,1.9097,-2.1701,5.0000,0
75,1,,788.3433,306.9070,757.0906,0.5395,-23.6667,9.6184,25.5522,-0.6822,3.8269,-3.1447,5.0000,0
75,2,,481.9674,281.2100,704.8682,-9.5258,-37.3986,-1.7835,38.6339,1.0177,-2.9150,3.9328,5.0000,0
75,3,,729.5264,319.7412,524.4436,-8.6438,-41.2968,-11.9315,43.8464,-3.7888,-0.5777,3.2111,5.0000,0
75,4,,693.1541,224.9536,466.1295,-13.9636,-33.0667,1.7818,35.9383,-0.7801,3.8604,-3.0803,5.0000,0
75,5,,562.2522,314.2355,655.4900,13.0312,-29.4635,-11.8594,34.3301,-1.5707,-4.0487,-2.4780,5.0000,0
75,6,,789.0386,258.6451,477.3544,-6.2551,-27.2381,-7.3367,28.8941,0.8294,-3.8765,-3.0471,5.0000,0
75,7,,402.7113,161.9350,693.0283,4.2812,-18.8854,7.9375,20.9283,4.0607,-2.3948,1.6659,5.0000,0
75,8,,728.9348,168.2164,600.7324,10.9529,-42.1255,-6.7412,44.0451,0.6633,3.1569,-3.8202,5.0000,0
75,9,,644.9961,110.3837,660.2029,-3.1628,-32.3876,-4.4186,32.8403,2.7110,-3.9990,-1.2880,5.0000,0
75,10,,552.8394,245.6176,600.5833,12.3750,-33.5972,-3.8194,36.0070,0.6928,-3.1379,3.8306,5.0000,0
75,11,,790.3135,187.1727,566.0391,-1.0870,-24.8261,1.6377,24.9038,-3.3452,0.3541,-3.6993,5.0000,0
75,12,,634.9636,195.8888,686.2520,-3.2159,-39.4849,-5.9205,40.0556,-1.6748,-2.3869,4.0617,5.0000,0
75,13,,799.6426,287.8589,480.4546,10.4878,-36.3740,0.7195,37.8626,-1.9765,-4.0818,2.1053,5.0000,0
75,14,,726.8499,128.4025,737.7214,-12.8654,-18.1474,10.6154,24.6482,0.4097,3.3128,-3.7225,5.0000,0
75,15,,589.9167,248.1124,417.8257,-11.1860,-39.1318,1.3023,40.7200,2.7911,-3.9757,1.1846,5.0000,0
75,16,,426.3265,318.2116,645.1741,-7.3810,-34.2381,9.7460,36.3553,1.7027,4.0647,2.3620,5.0000,0
75,17,,707.5493,90.8479,498.5238,2.4459,-42.7072,2.4054,42.8448,-3.5438,-0.0166,3.5272,5.0000,0
75,18,,733.5662,302.2148,705.1890,-10.1558,-21.6017,-4.4416,24.2797,3.5244,3.5465,-0.0221,5.0000,0
75,19,,579.3872,269.4345,458.3140,-8.8625,-25.9917,6.8125,28.2935,-0.2657,3.6609,-3.3952,5.0000,0
76,0,,566.1786,232.1823,679.0856,-13.7500,-43.6012,15.7143,48.3432,-4.0797,1.9097,-2.1701,5.0000,0
76,1,,788.3478,306.7063,757.1707,0.5395,-24.0833,9.6184,25.9386,-0.6822,3.8269,-3.1447,5.0000,0
76,2,,481.8880,280.8949,704.8533,-9.5258,-37.8153,-1.7835,39.0374,1.0177,-2.9150,3.9328,5.0000,0
76,3,,729.4543,319.3936,524.3442,-8.6438,-41.7135,-11.9315,44.2390,-3.7888,-0.5777,3.2111,5.0000,0
76,4,,693.0377,224.6746,466.1444,-13.9636,-33.4833,1.7818,36.3220,-0.7801,3.8604,-3.0803,5.0000,0
76,5,,562.3608,313.9865,655.3912,13.0312,-29.8802,-11.8594,34.6884,-1.5707,-4.0487,-2.4780,5.0000,0
76,6,,788.9865,258.4147,477.2932,-6.2551,-27.6548,-7.3367,29.2872,0.8294,-3.8765,-3.0471,5.0000,0
76,7,,402.7470,161.7742,693.0945,4.2812,-19.3021,7.9375,21.3050,4.0607,-2.3948,1.6659,5.0000,0
76,8,,729.0261,167.8619,600.6763,10.9529,-42.5422,-6.7412,44.4437,0.6633,3.1569,-3.8202,5.0000,0
76,9,,644.9697,110.1103,660.1661,-3.1628,-32.8042,-4.4186,33.2513,2.7110,-3.9990,-1.2880,5.0000,0
76,10,,552.9425,245.3341,600.5515,12.3750,-34.0139,-3.8194,36.3960,0.6928,-3.1379,3.8306,5.0000,0
76,11,,790.3044,186.9623,566.0527,-1.0870,-25.2427,1.6377,25.3192,-3.3452,0.3541,-3.6993,5.0000,0
76,12,,634.9368,195.5562,686.2026,-3.2159,-39.9015,-5.9205,40.4663,-1.6748,-2.3869,4.0617,5.0000,0
76,13,,799.7300,287.5523,480.4606,10.4878,-36.7906,0.7195,38.2631,-1.9765,-4.0818,2.1053,5.0000,0
76,14,,726.7426,128.2478,737.8099,-12.8654,-18.5641,10.6154,24.9566,0.4097,3.3128,-3.7225,5.0000,0
76,15,,589.8235,247.7829,417.8365,-11.1860,-39.5485,1.3023,41.1206,2.7911,-3.9757,1.1846,5.0000,0
76,16,,426.2650,317.9228,645.2553,-7.3810,-34.6548,9.7460,36.7480,1.7027,4.0647,2.3620,5.0000,0
76,17,,707.5697,90.4886,498.5439,2.4459,-43.1239,2.4054,43.2601,-3.5438,-0.0166,3.5272,5.0000,0
76,18,,733.4815,302.0314,705.1520,-10.1558,-22.0184,-4.4416,24.6511,3.5244,3.5465,-0.0221,5.0000,0
76,19,,579.3134,269.2144,458.3707,-8.8625,-26.4083,6.8125,28.6767,-0.2657,3.6609,-3.3952,5.0000,0
77,0,,566.0641,231.8154,679.2166,-13.7500,-44.0179,15.7143,48.7193,-4.0797,1.9097,-2.1701,5.0000,0
77,1,,788.3523,306.5021,757.2509,0.5395,-24.5000,9.6184,26.3259,-0.6822,3.8269,-3.1447,5.0000,0
77,2,,481.8087,280.5763,704.8384,-9.5258,-38.2320,-1.7835,39.4411,1.0177,-2.9150,3.9328,5.0000,0
77,3,,729.3823,319.0425,524.2448,-8.6438,-42.1301,-11.9315,44.6321,-3.7888,-0.5777,3.2111,5.0000,0
77,4,,692.9213,224.3921,466.1592,-13.9636,-33.9000,1.7818,36.7065,-0.7801,3.8604,-3.0803,5.0000,0
77,5,,562.4694,313.7340,655.2924,13.0312,-30.2969,-11.8594,35.0479,-1.5707,-4.0487,-2.4780,5.0000,0
77,6,,788.9343,258.1808,477.2321,-6.2551,-28.0714,-7.3367,29.6809,0.8294,-3.8765,-3.0471,5.0000,0
77,7,,402.7827,161.6098,693.1606,4.2812,-19.7188,7.9375,21.6832,4.0607,-2.3948,1.6659,5.0000,0
77,8,,729.1173,167.5039,600.6201,10.9529,-42.9588,-6.7412,44.8428,0.6633,3.1569,-3.8202,5.0000,0
77,9,,644.9434,109.8335,660.1293,-3.1628,-33.2209,-4.4186,33.6624,2.7110,-3.9990,-1.2880,5.0000,0
77,10,,553.0457,245.0472,600.5197,12.3750,-34.4305,-3.8194,36.7857,0.6928,-3.1379,3.8306,5.0000,0
77,11,,790.2954,186.7485,566.0664,-1.0870,-25.6594,1.6377,25.7346,-3.3452,0.3541,-3.6993,5.0000,0
77,12,,634.9100,195.2203,686.1533,-3.2159,-40.3182,-5.9205,40.8773,-1.6748,-2.3869,4.0617,5.0000,0
77,13,,799.8174,287.2422,480.4666,10.4878,-37.2073,0.7195,38.6639,-1.9765,-4.0818,2.1053,5.0000,0
77,14,,726.6354,128.0896,737.8983,-12.8654,-18.9808,10.6154,25.2680,0.4097,3.3128,-3.7225,5.0000,0
77,15,,589.7303,247.4498,417.8474,-11.1860,-39.9651,1.3023,41.5215,2.7911,-3.9757,1.1846,5.0000,0
77,16,,426.2036,317.6305,645.3365,-7.3810,-35.0714,9.7460,37.1412,1.7027,4.0647,2.3620,5.0000,0
77,17,,707.5901,90.1257,498.5639,2.4459,-43.5406,2.4054,43.6755,-3.5438,-0.0166,3.5272,5.0000,0
77,18,,733.3969,301.8444,705.1150,-10.1558,-22.4351,-4.4416,25.0240,3.5244,3.5465,-0.0221,5.0000,0
77,19,,579.2395,268.9909,458.4275,-8.8625,-26.8250,6.8125,29.0609,-0.2657,3.6609,-3.3952,5.0000,0
78,0,,565.9495,231.4451,679.3475,-13.7500,-44.4345,15.7143,49.0961,-4.0797,1.9097,-2.1701,5.0000,0
78,1,,788.3568,306.2945,757.3310,0.5395,-24.9167,9.6184,26.7141,-0.6822,3.8269,-3.1447,5.0000,0
78,2,,481.7293,280.2542,704.8235,-9.5258,-38.6486,-1.7835,39.8452,1.0177,-2.9150,3.9328,5.0000,0
78,3,,729.3103,318.6880,524.1453,-8.6438,-42.5468,-11.9315,45.0256,-3.7888,-0.5777,3.2111,5.0000,0
78,4,,692.8049,224.1062,466.1741,-13.9636,-34.3167,1.7818,37.0917,-0.7801,3.8604,-3.0803,5.0000,0
78,5,,562.5779,313.4781,655.1935,13.0312,-30.7135,-11.8594,35.4087,-1.5707,-4.0487,-2.4780,5.0000,0
78,6,,788.8822,257.9434,477.1710,-6.2551,-28.4881,-7.3367,30.0753,0.8294,-3.8765,-3.0471,5.0000,0
78,7,,402.8183,161.4420,693.2268,4.2812,-20.1354,7.9375,22.0628,4.0607,-2.3948,1.6659,5.0000,0
78,8,,729.2086,167.1424,600.5640,10.9529,-43.3755,-6.7412,45.2421,0.6633,3.1569,-3.8202,5.0000,0
78,9,,644.9170,109.5532,660.0925,-3.1628,-33.6376,-4.4186,34.0737,2.7110,-3.9990,-1.2880,5.0000,0
78,10,,553.1488,244.7568,600.4879,12.3750,-34.8472,-3.8194,37.1760,0.6928,-3.1379,3.8306,5.0000,0
78,11,,790.2864,186.5312,566.0801,-1.0870,-26.0761,1.6377,26.1501,-3.3452,0.3541,-3.6993,5.0000,0
78,12,,634.8832,194.8808,686.1040,-3.2159,-40.7349,-5.9205,41.2883,-1.6748,-2.3869,4.0617,5.0000,0
78,13,,799.9048,286.9287,480.4725,10.4878,-37.6240,0.7195,39.0650,-1.9765,-4.0818,2.1053,5.0000,0
78,14,,726.5281,127.9280,737.9868,-12.8654,-19.3974,10.6154,25.5825,0.4097,3.3128,-3.7225,5.0000,0
78,15,,589.6371,247.1133,417.8583,-11.1860,-40.3818,1.3023,41.9227,2.7911,-3.9757,1.1846,5.0000,0
78,16,,426.1421,317.3348,645.4178,-7.3810,-35.4881,9.7460,37.5349,1.7027,4.0647,2.3620,5.0000,0
78,17,,707.6105,89.7594,498.5840,2.4459,-43.9572,2.4054,44.0909,-3.5438,-0.0166,3.5272,5.0000,0
78,18,,733.3122,301.6540,705.0780,-10.1558,-22.8517,-4.4416,25.3982,3.5244,3.5465,-0.0221,5.0000,0
78,19,,579.1656,268.7639,458.4843,-8.8625,-27.2417,6.8125,29.4459,-0.2657,3.6609,-3.3952,5.0000,0
79,0,,565.8350,231.0714,679.4785,-13.7500,-44.8512,15.7143,49.4735,-4.0797,1.9097,-2.1701,5.0000,0
79,1,,788.3613,306.0834,757.4111,0.5395,-25.3333,9.6184,27.1032,-0.6822,3.8269,-3.1447,5.0000,0
79,2,,481.6499,279.9286,704.8086,-9.5258,-39.0653,-1.7835,40.2495,1.0177,-2.9150,3.9328,5.0000,0
79,3,,729.2383,318.3299,524.0459,-8.6438,-42.9635,-11.9315,45.4196,-3.7888,-0.5777,3.2111,5.0000,0
79,4,,692.6885,223.8167,466.1890,-13.9636,-34.7333,1.7818,37.4775,-0.7801,3.8604,-3.0803,5.0000,0
79,5,,562.6865,313.2186,655.0947,13.0312,-31.1302,-11.8594,35.7708,-1.5707,-4.0487,-2.4780,5.0000,0
79,6,,788.8301,257.7025,477.1099,-6.2551,-28.9047,-7.3367,30.4703,0.8294,-3.8765,-3.0471,5.0000,0
79,7,,402.8540,161.2708,693.2930,4.2812,-20.5521,7.9375,22.4437,4.0607,-2.3948,1.6659,5.0000,0
79,8,,729.2998,166.7775,600.5078,10.9529,-43.7922,-6.7412,45.6417,0.6633,3.1569,-3.8202,5.0000,0
79,9,,644.8906,109.2694,660.0557,-3.1628,-34.0542,-4.4186,34.4851,2.7110,-3.9990,-1.2880,5.0000,0
79,10,,553.2520,244.4629,600.4561,12.3750,-35.2639,-3.8194,37.5669,0.6928,-3.1379,3.8306,5.0000,0
79,11,,790.2773,186.3104,566.0938,-1.0870,-26.4927,1.6377,26.5656,-3.3452,0.3541,-3.6993,5.0000,0
79,12,,634.8564,194.5379,686.0547,-3.2159,-41.1515,-5.9205,41.6994,-1.6748,-2.3869,4.0617,5.0000,0
79,13,,799.9922,286.6117,480.4785,10.4878,-38.0406,0.7195,39.4665,-1.9765,-4.0818,2.1053,5.0000,0
79,14,,726.4209,127.7629,738.0752,-12.8654,-19.8141,10.6154,25.8999,0.4097,3.3128,-3.7225,5.0000,0
79,15,,589.5439,246.7733,417.8691,-11.1860,-40.7985,1.3023,42.3242,2.7911,-3.9757,1.1846,5.0000,0
79,16,,426.0806,317.0356,645.4990,-7.3810,-35.9048,9.7460,37.9291,1.7027,4.0647,2.3620,5.0000,0
79,17,,707.6309,89.3896,498.6040,2.4459,-44.3739,2.4054,44.5063,-3.5438,-0.0166,3.5272,5.0000,0
79,18,,733.2275,301.4601,705.0410,-10.1558,-23.2684,-4.4416,25.7738,3.5244,3.5465,-0.0221,5.0000,0
79,19,,579.0918,268.5334,458.5410,-8.8625,-27.6583,6.8125,29.8318,-0.2657,3.6609,-3.3952,5.0000,0
80,0,,565.7204,230.6942,679.6095,-13.7500,-45.2679,15.7143,49.8516,-4.0797,1.9097,-2.1701,5.0000,0
80,1,,788.3658,305.8688,757.4913,0.5395,-25.7500,9.6184,27.4930,-0.6822,3.8269,-3.1447,5.0000,0
80,2,,481.5705,279.5996,704.7937,-9.5258,-39.4820,-1.7835,40.6540,1.0177,-2.9150,3.9328,5.0000,0
80,3,,729.1663,317.9684,523.9465,-8.6438,-43.3802,-11.9315,45.8139,-3.7888,-0.5777,3.2111,5.0000,0
80,4,,692.5721,223.5238,466.2038,-13.9636,-35.1500,1.7818,37.8640,-0.7801,3.8604,-3.0803,5.0000,0
80,5,,562.7951,312.9557,654.9959,13.0312,-31.5469,-11.8594,36.1339,-1.5707,-4.0487,-2.4780,5.0000,0
80,6,,788.7780,257.4581,477.0487,-6.2551,-29.3214,-7.3367,30.8658,0.8294,-3.8765,-3.0471,5.0000,0
80,7,,402.8897,161.0960,693.3591,4.2812,-20.9688,7.9375,22.8259,4.0607,-2.3948,1.6659,5.0000,0
80,8,,729.3911,166.4091,600.4517,10.9529,-44.2088,-6.7412,46.0416,0.6633,3.1569,-3.8202,5.0000,0
80,9,,644.8643,108.9821,660.0189,-3.1628,-34.4709,-4.4186,34.8966,2.7110,-3.9990,-1.2880,5.0000,0
80,10,,553.3551,244.1656,600.4243,12.3750,-35.6805,-3.8194,37.9583,0.6928,-3.1379,3.8306,5.0000,0
80,11,,790.2683,186.0862,566.1074,-1.0870,-26.9094,1.6377,26.9811,-3.3452,0.3541,-3.6993,5.0000,0
80,12,,634.8297,194.1915,686.0054,-3.2159,-41.5682,-5.9205,42.1107,-1.6748,-2.3869,4.0617,5.0000,0
80,13,,800.0796,286.2912,480.4845,10.4878,-38.4573,0.7195,39.8682,-1.9765,-4.0818,2.1053,5.0000,0
80,14,,726.3137,127.5943,738.1636,-12.8654,-20.2308,10.6154,26.2200,0.4097,3.3128,-3.7225,5.0000,0
80,15,,589.4507,246.4299,417.8800,-11.1860,-41.2151,1.3023,42.7260,2.7911,-3.9757,1.1846,5.0000,0
80,16,,426.0191,316.7329,645.5803,-7.3810,-36.3214,9.7460,38.3237,1.7027,4.0647,2.3620,5.0000,0
80,17,,707.6512,89.0164,498.6241,2.4459,-44.7906,2.4054,44.9217,-3.5438,-0.0166,3.5272,5.0000,0
80,18,,733.1429,301.2627,705.0040,-10.1558,-23.6851,-4.4416,26.1505,3.5244,3.5465,-0.0221,5.0000,0
80,19,,579.0179,268.2994,458.5978,-8.8625,-28.0750,6.8125,30.2185,-0.2657,3.6609,-3.3952,5.0000,0
